0.4548538738982225,0.7766710975192884,0.6365635111548417,0.8561461266362494,-0.3742496335797953,0.8804055366295633,0.5705499619101148,0.9999999999999749,0.9950042156975603,0.9370511043895631,0.9999999999989205,0.9999999999989909,0.7248290070564556,0.9999976297361839,0.9950041637135425,0.3152912227449484,0.9944709840099846,0.9983159654721717,0.7956850066649627,0.9876246031438075,0.9969572735274149,0.9965767923233688,1
0.33426403798976456,0.7590265367176796,0.6369683608904791,0.8624793664186229,0.10002387317484669,0.9634636938461725,0.5882150091978744,0.8694424523142111,0.9591088199831971,-0.12177066251685334,-0.18966399057146507,0.7937232517987937,-0.2519100699469239,-0.0857471506592581,0.7801193446696637,-0.2875560298192486,-0.06479134928185262,0.7672377223744569,0.7443574766958756,-0.9095070463086227,0.9971806955304692,0.9978210269116856,2
0.3289157753648966,0.7772938911969794,0.637707809487689,0.8590057935026306,-0.061437839707694085,0.9305444841493618,0.6461064336205552,0.9967254893904334,0.9957521833073807,-0.05383021241569735,0.025237682860601855,0.7949479059345298,-0.12215096791768464,0.023062406926060652,0.7608364927435537,-0.1638671929650813,0.0432065084954509,0.7507928169988003,0.9437141677833587,-0.980687568041688,0.9949015993822887,0.9973272195905093,3
0.2258771038537258,0.7778596544473251,0.6364247448802705,0.8569975834032693,0.11767763324704766,0.9433591584798314,0.37324943437198244,0.2554618794930129,0.8359433128687704,0.9056851746807723,0.946448897466009,0.9730740291704989,0.7426017008533011,0.9615544666034648,0.9746052454736291,0.5691235099088965,0.9627732663655613,0.9768978015237083,-0.5106002317910844,-0.46318786791114314,0.9822010242784402,0.9830913386880382,5
0.09373202170280995,0.7590980251254972,0.6388391710342002,0.8582059798675113,-0.1057757794862125,0.8200468301781023,0.6805779992641072,0.9941993874589485,0.9808215236716011,0.16141359486086101,-0.054814654451624825,0.9046424562716021,0.42547644001456053,0.07188034066405925,0.645628572235944,0.5751082134476808,0.9178957748298167,0.9693523045780258,0.39977976764025486,-0.9812019882184415,0.9664985400877321,-0.6249625056071347,6
0.17740126353739225,0.7414377675323721,0.6404728076282189,0.8618173387912634,-0.23211330274977554,0.6718423229695432,0.6613579019712752,0.9677113821959791,0.9950042011923672,0.8119300873350803,0.5264313193027509,0.9507093103082689,-0.1001966198226022,-0.02332860464849556,0.856581821861274,-0.1579338988551506,0.01728288179121461,0.8368862856391764,-0.15702755773914723,-0.04488036586703873,-0.269977079198499,0.9963556728785729,7
0.2460230220800278,0.7823500085649788,0.6366344038389665,0.8529688989072485,-0.23279033071764324,0.6472481180123167,-0.21747042338671096,0.05145637482705499,0.7635857576839258,-0.21757595523846854,-0.04104535674443997,0.8214038640774194,-0.17695008515744445,-0.062214985611207314,0.8482426353269608,0.31896779871636166,0.9373364561246541,0.11423306430887503,-0.42643501010924534,0.9998597583711071,0.9788080408639521,0.18227537162840612,8
0.3671025387582595,0.7779286402595953,0.6322536755701647,0.8622304659929225,-0.22773929310454416,0.815667235541683,0.7049669167286305,0.9665788942432646,0.9969695318039259,0.9259358640059128,0.8789524185736589,0.8986957312754266,0.2652092157755624,-0.014302592066361133,0.8308620706741785,0.05036448104590946,0.06254625906742019,0.8100979033179203,0.7148250172189222,0.7944663743118044,-0.47970700679906425,0.9911694316121069,9
0.38091467434797827,0.7507676282518395,0.63706906394208,0.8598244687109707,0.5511518535564336,0.9747962281750967,0.617156747738765,0.9986654842229948,0.9889671199942991,0.03161810485753263,-0.015615351852736385,0.7945502872513879,-0.08960021827917042,0.05662768092989823,0.7271511744125839,-0.14431167007144224,0.1500414127369508,0.7107399697066326,0.39451912431368885,-0.9518198538399013,0.9904220085574288,0.9907754658008259,10
0.10774144982686176,0.7772232118798265,0.6279852778269699,0.8587688115729646,0.08650025574295328,0.9547681529658493,0.2723157916677429,0.8135709153097592,0.902116636208727,0.16286986901766973,0.7196601024805468,0.8741862507060233,-0.037847736268506044,0.7160382173485021,0.8432867307862176,-0.1787961375591045,0.7307051476586063,0.9215128929565796,-0.046693486269078675,0.9679578671608369,0.9853563359076881,0.9703648214786634,11
